"HOST PROTEIN","PATHOGEN PROTEIN","host_links","path_links","PATHOGEN NAME","TAXONOMY","PUBMED ID","GENE SYMBOL HOST","GENE SYMBOL PATHOGEN","HOST UNIPROT ENTRY","PATHOGEN UNIPROT ENTRY","SOURCE DATABASE","CONFIDENCE SCORE","INTERACTION Method","Status","Category"
"O75448","P0DOE9","https://www.uniprot.org/uniprot/O75448","https://www.uniprot.org/uniprot/P0DOE9","Human respiratory syncytial virus A2","11259","22593156","MED24","1C","MED24_HUMAN","NS1_HRSVA","IntAct","0.35","pull down","reviewed","Virus"
"O75448","Q8ZI61","https://www.uniprot.org/uniprot/O75448","https://www.uniprot.org/uniprot/Q8ZI61","Yersinia pestis","632","20711500","MED24","glnE","MED24_HUMAN","GLNE_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75461","P03129","https://www.uniprot.org/uniprot/O75461","https://www.uniprot.org/uniprot/P03129","Human papillomavirus type 16","333760","22761553","E2F6","E7","E2F6_HUMAN","VE7_HPV16","VirHostNet","0.33","two hybrid","reviewed","Virus"
"O75477","B9UPF3","https://www.uniprot.org/uniprot/O75477","https://www.uniprot.org/uniprot/B9UPF3","Human papillomavirus type 11","10580","22810586","ERLIN1","E5B","ERLN1_HUMAN","B9UPF3_HPV11","VirHostNet","0.33","tandem affinity purification","reviewed","Virus"
"O75477","NP_751928","https://www.uniprot.org/uniprot/O75477","https://www.ncbi.nlm.nih.gov/protein/NP_751928","Hepatitis C virus genotype 1","41856","16581780","ERLIN1","-","ERLN1_HUMAN","NP_751928","VirHostNet","0.34","coimmunoprecipitation, gst pull down, coimmunoprecipitation, gst pull down","reviewed","Virus"
"O75477","P03185","https://www.uniprot.org/uniprot/O75477","https://www.uniprot.org/uniprot/P03185","Human herpesvirus 4 strain B95-8","10377","22810586","ERLIN1","NEC2","ERLN1_HUMAN","NEC2_EBVB9","MINT","0.37","two hybrid array","reviewed","Virus"
"O75477","P06460","https://www.uniprot.org/uniprot/O75477","https://www.uniprot.org/uniprot/P06460","Human papillomavirus type 6b","10600","22810586, 22810586","ERLIN1","E5a","ERLN1_HUMAN, ERLN1_HUMAN","VE5A_HPV6B, VE5A_HPV6B","MINT, VirHostNet","0.35","tandem affinity purification, tandem affinity purification","reviewed","Virus"
"O75477","P06461","https://www.uniprot.org/uniprot/O75477","https://www.uniprot.org/uniprot/P06461","Human papillomavirus type 6b","10600","22810586, 22810586","ERLIN1","E5b","ERLN1_HUMAN, ERLN1_HUMAN","VE5B_HPV6B, VE5B_HPV6B","MINT, VirHostNet","0.33","tandem affinity purification, tandem affinity purification","reviewed","Virus"
"O75477","P06927","https://www.uniprot.org/uniprot/O75477","https://www.uniprot.org/uniprot/P06927","Human papillomavirus type 16","333760","22810586, 22810586","ERLIN1","E5","ERLN1_HUMAN, ERLN1_HUMAN","VE5_HPV16, VE5_HPV16","MINT, VirHostNet","0.35","tandem affinity purification, tandem affinity purification","reviewed","Virus"
"O75477","P0C6Z1","https://www.uniprot.org/uniprot/O75477","https://www.uniprot.org/uniprot/P0C6Z1","Epstein-barr virus strain ag876","82830","22761553, 22810586","ERLIN1","BHRF1; HHV4tp2_gp07","ERLN1_HUMAN, ERLN1_HUMAN","EAR_EBVA8, EAR_EBVA8","VirHostNet","0.51","two hybrid","reviewed","Virus"
"O75477","P69901","https://www.uniprot.org/uniprot/O75477","https://www.uniprot.org/uniprot/P69901","Human papillomavirus type 11","10580","22810586","ERLIN1","-","ERLN1_HUMAN","VE5B_HPV11","MINT","0.35","tandem affinity purification","reviewed","Virus"
"O75477","Q99IB8-PRO_0000045596","https://www.uniprot.org/uniprot/O75477","https://www.uniprot.org/uniprot/Q99IB8","Hepatitis C virus JFH-1","356411","26808496, 26808496","ERLIN1","-","ERLN1_HUMAN, ERLN1_HUMAN","POLG_HCVJF, POLG_HCVJF","HPIDB, VirHostNet","0.35","anti tag coimmunoprecipitation, interactome parallel affinity capture, anti tag coimmunoprecipitation, interactome parallel affinity capture","reviewed","Virus"
"O75509","Q99IB8","https://www.uniprot.org/uniprot/O75509","https://www.uniprot.org/uniprot/Q99IB8","Hepatitis C virus JFH-1","356411","24069433","TNFRSF21","-","TNR21_HUMAN","POLG_HCVJF","HPIDB","0.35","pull down","reviewed","Virus"
"O75521","D0UZU1","https://www.uniprot.org/uniprot/O75521","https://www.uniprot.org/uniprot/D0UZU1","Human gammaherpesvirus 8","37296","25544563","ECI2","ORF73","ECI2_HUMAN","D0UZU1_HHV8","HPIDB","0.35","affinity technology","reviewed","Virus"
"O75521","P29991-PRO_0000037946","https://www.uniprot.org/uniprot/O75521","https://www.uniprot.org/uniprot/P29991","Dengue virus 2 16681-PDK53","31635","21911577","ECI2","-","ECI2_HUMAN","POLG_DEN27","IntAct","0.37","two hybrid","reviewed","Virus"
"O75521","Q5NG84","https://www.uniprot.org/uniprot/O75521","https://www.uniprot.org/uniprot/Q5NG84","Francisella tularensis subsp. tularensis SCHU S4","177416","20711500","ECI2","trkA","ECI2_HUMAN","Q5NG84_FRATT","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75521","Q8D1A1","https://www.uniprot.org/uniprot/O75521","https://www.uniprot.org/uniprot/Q8D1A1","Yersinia pestis","632","20711500","ECI2","barA","ECI2_HUMAN","Q8D1A1_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75530","A0A0U5B5J2","https://www.uniprot.org/uniprot/O75530","https://www.uniprot.org/uniprot/A0A0U5B5J2","Human immunodeficiency virus 1","11676","14610174","EED","pol","EED_HUMAN","A0A0U5B5J2_9HIV1","VirHostNet","0.34","gst pull down, two hybrid, gst pull down, two hybrid","reviewed","Virus"
"O75530","B9A2Q4","https://www.uniprot.org/uniprot/O75530","https://www.uniprot.org/uniprot/B9A2Q4","Human immunodeficiency virus 1","11676","9880543","EED","gag","EED_HUMAN","B9A2Q4_9HIV1","VirHostNet","0.34","gst pull down, two hybrid, gst pull down, two hybrid","reviewed","Virus"
"O75530","P04585","https://www.uniprot.org/uniprot/O75530","https://www.uniprot.org/uniprot/P04585","Human immunodeficiency virus 1","11676","14610174","EED","gag-pol","EED_HUMAN","POL_HV1H2","BioGRID","0","pull down, two hybrid, pull down, two hybrid","reviewed","Virus"
"O75530","P04591","https://www.uniprot.org/uniprot/O75530","https://www.uniprot.org/uniprot/P04591","Human immunodeficiency virus 1","11676","9880543","EED","gag","EED_HUMAN","GAG_HV1H2","BioGRID","0","pull down, two hybrid, pull down, two hybrid","reviewed","Virus"
"O75530","P04601","https://www.uniprot.org/uniprot/O75530","https://www.uniprot.org/uniprot/P04601","HIV-1 M:B_HXB2R","11706","14759364","EED","nef","EED_HUMAN","NEF_HV1H2","VirHostNet","0.33","coimmunoprecipitation","reviewed","Virus"
"O75530","Q02840","https://www.uniprot.org/uniprot/O75530","https://www.uniprot.org/uniprot/Q02840","Simian immunodeficiency virus","11723","14759364","EED","nef","EED_HUMAN","NEF_SIVG1","BioGRID","0","Affinity Chromatography technology","reviewed","Virus"
"O75530","Q7CG16","https://www.uniprot.org/uniprot/O75530","https://www.uniprot.org/uniprot/Q7CG16","Yersinia pestis","632","20711500","EED","pelY","EED_HUMAN","Q7CG16_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75530","Q7CGW1","https://www.uniprot.org/uniprot/O75530","https://www.uniprot.org/uniprot/Q7CGW1","Yersinia pestis","632","20711500","EED","YPO0848","EED_HUMAN","Q7CGW1_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75531","B9A2Q4","https://www.uniprot.org/uniprot/O75531","https://www.uniprot.org/uniprot/B9A2Q4","Human immunodeficiency virus 1","11676","14645565","BANF1","gag","BAF_HUMAN","B9A2Q4_9HIV1","VirHostNet","0.33","filter binding","reviewed","Virus"
"O75575","Q8D1F7","https://www.uniprot.org/uniprot/O75575","https://www.uniprot.org/uniprot/Q8D1F7","Yersinia pestis","632","20711500","CRCP","terA","RPC9_HUMAN","Q8D1F7_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75586","P68336","https://www.uniprot.org/uniprot/O75586","https://www.uniprot.org/uniprot/P68336","Human herpesvirus 2 strain HG52","10315","14638676","MED6","UL48","MED6_HUMAN","VP16_HHV2H","IntAct","0.35","pull down","reviewed","Virus"
"O75592","E5LBS6","https://www.uniprot.org/uniprot/O75592","https://www.uniprot.org/uniprot/E5LBS6","Human gammaherpesvirus 8","37296","25544563","MYCBP2","ORF10","MYCB2_HUMAN","E5LBS6_HHV8","HPIDB","0.35","affinity technology","reviewed","Virus"
"O75592","P06428","https://www.uniprot.org/uniprot/O75592","https://www.uniprot.org/uniprot/P06428","Human papillomavirus type 8","10579","22898364","MYCBP2","E6","MYCB2_HUMAN","VE6_HPV08","VirHostNet","0.33","two hybrid","reviewed","Virus"
"O75592","P29991-PRO_0000308465","https://www.uniprot.org/uniprot/O75592","https://www.uniprot.org/uniprot/P29991","Dengue virus 2 16681-PDK53","31635","21911577","MYCBP2","-","MYCB2_HUMAN","POLG_DEN27","IntAct","0.49","split firefly luciferase complementation, two hybrid, split firefly luciferase complementation, two hybrid","reviewed","Virus"
"O75592","Q0WDR2","https://www.uniprot.org/uniprot/O75592","https://www.uniprot.org/uniprot/Q0WDR2","Yersinia pestis","632","20711500","MYCBP2","miaB","MYCB2_HUMAN","MIAB_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75592","Q2HRC9","https://www.uniprot.org/uniprot/O75592","https://www.uniprot.org/uniprot/Q2HRC9","Human herpesvirus 8 strain GK18","868565","25544563","MYCBP2","ORF10","MYCB2_HUMAN","ORF10_HHV8P","VirHostNet","0.33","Affinity Chromatography technology","reviewed","Virus"
"O75592","Q5NF74","https://www.uniprot.org/uniprot/O75592","https://www.uniprot.org/uniprot/Q5NF74","Francisella tularensis subsp. tularensis SCHU S4","177416","20711500","MYCBP2","tktA","MYCB2_HUMAN","Q5NF74_FRATT","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75592","Q7CGG5","https://www.uniprot.org/uniprot/O75592","https://www.uniprot.org/uniprot/Q7CGG5","Yersinia pestis","632","20711500","MYCBP2","dnaG","MYCB2_HUMAN","Q7CGG5_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75592","Q7CGI3","https://www.uniprot.org/uniprot/O75592","https://www.uniprot.org/uniprot/Q7CGI3","Yersinia pestis","632","20711500","MYCBP2","YPO0679","MYCB2_HUMAN","Q7CGI3_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75592","Q7CGV8","https://www.uniprot.org/uniprot/O75592","https://www.uniprot.org/uniprot/Q7CGV8","Yersinia pestis","632","20711500","MYCBP2","YPO0853","MYCB2_HUMAN","Q7CGV8_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75592","Q7CJ27","https://www.uniprot.org/uniprot/O75592","https://www.uniprot.org/uniprot/Q7CJ27","Yersinia pestis","632","20711500","MYCBP2","YPO1588","MYCB2_HUMAN","Q7CJ27_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75592","Q7CKA2","https://www.uniprot.org/uniprot/O75592","https://www.uniprot.org/uniprot/Q7CKA2","Yersinia pestis","632","20711500","MYCBP2","YPO3316","MYCB2_HUMAN","Q7CKA2_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75592","Q7CL91","https://www.uniprot.org/uniprot/O75592","https://www.uniprot.org/uniprot/Q7CL91","Yersinia pestis","632","20711500","MYCBP2","yrbC","MYCB2_HUMAN","Q7CL91_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75592","Q81JF3","https://www.uniprot.org/uniprot/O75592","https://www.uniprot.org/uniprot/Q81JF3","Bacillus anthracis","1392","20711500","MYCBP2","-","MYCB2_HUMAN","Q81JF3_BACAN","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75592","Q81K85","https://www.uniprot.org/uniprot/O75592","https://www.uniprot.org/uniprot/Q81K85","Bacillus anthracis","1392","20711500","MYCBP2","glgA","MYCB2_HUMAN","GLGA_BACAN","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75592","Q81S14","https://www.uniprot.org/uniprot/O75592","https://www.uniprot.org/uniprot/Q81S14","Bacillus anthracis","1392","20711500","MYCBP2","mtaD","MYCB2_HUMAN","MTAD_BACAN","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75592","Q81UL3","https://www.uniprot.org/uniprot/O75592","https://www.uniprot.org/uniprot/Q81UL3","Bacillus anthracis","1392","20711500","MYCBP2","-","MYCB2_HUMAN","Q81UL3_BACAN","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75592","Q81YD6","https://www.uniprot.org/uniprot/O75592","https://www.uniprot.org/uniprot/Q81YD6","Bacillus anthracis","1392","20711500","MYCBP2","-","MYCB2_HUMAN","Q81YD6_BACAN","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75592","Q81Z00","https://www.uniprot.org/uniprot/O75592","https://www.uniprot.org/uniprot/Q81Z00","Bacillus anthracis","1392","20711500","MYCBP2","-","MYCB2_HUMAN","Q81Z00_BACAN","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75592","Q81Z52","https://www.uniprot.org/uniprot/O75592","https://www.uniprot.org/uniprot/Q81Z52","Bacillus anthracis","1392","20711500","MYCBP2","-","MYCB2_HUMAN","Q81Z52_BACAN","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75592","Q81Z98","https://www.uniprot.org/uniprot/O75592","https://www.uniprot.org/uniprot/Q81Z98","Bacillus anthracis","1392","20711500","MYCBP2","-","MYCB2_HUMAN","Q81Z98_BACAN","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75592","Q8ZEL2","https://www.uniprot.org/uniprot/O75592","https://www.uniprot.org/uniprot/Q8ZEL2","Yersinia pestis","632","20711500","MYCBP2","YPO2152","MYCB2_HUMAN","Y2152_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75592","Q8ZHF1","https://www.uniprot.org/uniprot/O75592","https://www.uniprot.org/uniprot/Q8ZHF1","Yersinia pestis","632","20711500","MYCBP2","glsA1","MYCB2_HUMAN","GLSA1_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75592","Q8ZJJ5","https://www.uniprot.org/uniprot/O75592","https://www.uniprot.org/uniprot/Q8ZJJ5","Yersinia pestis","632","20711500","MYCBP2","hslU","MYCB2_HUMAN","HSLU_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75592","Q99IB8-PRO_0000045599","https://www.uniprot.org/uniprot/O75592","https://www.uniprot.org/uniprot/Q99IB8","Hepatitis C virus JFH-1","356411","24136289","MYCBP2","-","MYCB2_HUMAN","POLG_HCVJF","IntAct","0.37","two hybrid","reviewed","Virus"
"O75592","Q99IB8-PRO_0000045603","https://www.uniprot.org/uniprot/O75592","https://www.uniprot.org/uniprot/Q99IB8","Hepatitis C virus JFH-1","356411","24136289","MYCBP2","-","MYCB2_HUMAN","POLG_HCVJF","IntAct","0.57","pull down, split firefly luciferase complementation, two hybrid, pull down, split firefly luciferase complementation, two hybrid, pull down, split firefly luciferase complementation, two hybrid","reviewed","Virus"
"O75592","Q9ZC68","https://www.uniprot.org/uniprot/O75592","https://www.uniprot.org/uniprot/Q9ZC68","Yersinia pestis","632","20711500","MYCBP2","astD","MYCB2_HUMAN","ASTD_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75604","P06428","https://www.uniprot.org/uniprot/O75604","https://www.uniprot.org/uniprot/P06428","Human papillomavirus type 8","10579","22810586, 22810586","USP2","E6","UBP2_HUMAN, UBP2_HUMAN","VE6_HPV08, VE6_HPV08","VirHostNet, MINT","0.37","two hybrid, two hybrid array, two hybrid, two hybrid array","reviewed","Virus"
"O75629","Q7CHW4","https://www.uniprot.org/uniprot/O75629","https://www.uniprot.org/uniprot/Q7CHW4","Yersinia pestis","632","20711500","CREG1","purT","CREG1_HUMAN","PURT_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75629","Q8ZCR1","https://www.uniprot.org/uniprot/O75629","https://www.uniprot.org/uniprot/Q8ZCR1","Yersinia pestis","632","20711500","CREG1","glyA","CREG1_HUMAN","GLYA_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75648","Q7CKN1","https://www.uniprot.org/uniprot/O75648","https://www.uniprot.org/uniprot/Q7CKN1","Yersinia pestis","632","20711500","TRMU","b4079","MTU1_HUMAN","Q7CKN1_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75663","Q81MM5","https://www.uniprot.org/uniprot/O75663","https://www.uniprot.org/uniprot/Q81MM5","Bacillus anthracis","1392","20711500","TIPRL","-","TIPRL_HUMAN","Q81MM5_BACAN","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75665","P17367","https://www.uniprot.org/uniprot/O75665","https://www.uniprot.org/uniprot/P17367","Vaccinia virus WR","10254","19637933","OFD1","C5L","OFD1_HUMAN","C5_VACCW","VirHostNet","0.33","two hybrid","reviewed","Virus"
"O75688","P03177","https://www.uniprot.org/uniprot/O75688","https://www.uniprot.org/uniprot/P03177","Human herpesvirus 4 strain B95-8","10377","22810586","PPM1B","TK","PPM1B_HUMAN","KITH_EBVB9","MINT","0.35","tandem affinity purification","reviewed","Virus"
"O75688","P03225","https://www.uniprot.org/uniprot/O75688","https://www.uniprot.org/uniprot/P03225","Human herpesvirus 4 strain B95-8","10377","22810586","PPM1B","BDLF2","PPM1B_HUMAN","BDLF2_EBVB9","MINT","0.35","tandem affinity purification","reviewed","Virus"
"O75688","P06428","https://www.uniprot.org/uniprot/O75688","https://www.uniprot.org/uniprot/P06428","Human papillomavirus type 8","10579","22810586, 22810586","PPM1B","E6","PPM1B_HUMAN, PPM1B_HUMAN","VE6_HPV08, VE6_HPV08","MINT, VirHostNet","0.35","tandem affinity purification, tandem affinity purification","reviewed","Virus"
"O75688","P06930","https://www.uniprot.org/uniprot/O75688","https://www.uniprot.org/uniprot/P06930","Human papillomavirus type 5","333923","22810586","PPM1B","E6","PPM1B_HUMAN","VE6_HPV05","MINT","0.35","tandem affinity purification","reviewed","Virus"
"O75688","P0C739","https://www.uniprot.org/uniprot/O75688","https://www.uniprot.org/uniprot/P0C739","Human herpesvirus 4 strain B95-8","10377","22810586","PPM1B","BNLF2a","PPM1B_HUMAN","BNL2A_EBVB9","MINT","0.35","tandem affinity purification","reviewed","Virus"
"O75688","P0CK49","https://www.uniprot.org/uniprot/O75688","https://www.uniprot.org/uniprot/P0CK49","Human herpesvirus 4 strain B95-8","10377","22810586","PPM1B","BSRF1","PPM1B_HUMAN","TEG7_EBVB9","MINT","0.35","tandem affinity purification","reviewed","Virus"
"O75688","Q1HVD1","https://www.uniprot.org/uniprot/O75688","https://www.uniprot.org/uniprot/Q1HVD1","Epstein-barr virus strain ag876","82830","22810586","PPM1B","TK","PPM1B_HUMAN","KITH_EBVA8","VirHostNet","0.33","tandem affinity purification","reviewed","Virus"
"O75688","Q20MH0","https://www.uniprot.org/uniprot/O75688","https://www.uniprot.org/uniprot/Q20MH0","Influenza A virus (A/Wilson-Smith/1933(H1N1))","381518","25464832","PPM1B","PB1","PPM1B_HUMAN","PB1F2_I33A0","VirHostNet","0.33","coimmunoprecipitation","reviewed","Virus"
"O75688","Q81983","https://www.uniprot.org/uniprot/O75688","https://www.uniprot.org/uniprot/Q81983","Human papillomavirus type 5","333923","22810586","PPM1B","E6","PPM1B_HUMAN","Q81983_HPV05","VirHostNet","0.33","tandem affinity purification","reviewed","Virus"
"O75691","Q5NF74","https://www.uniprot.org/uniprot/O75691","https://www.uniprot.org/uniprot/Q5NF74","Francisella tularensis subsp. tularensis SCHU S4","177416","20711500","UTP20","tktA","UTP20_HUMAN","Q5NF74_FRATT","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75694","Q7CL82","https://www.uniprot.org/uniprot/O75694","https://www.uniprot.org/uniprot/Q7CL82","Yersinia pestis","632","20711500","NUP155","treR","NU155_HUMAN","Q7CL82_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"O75746","B9UPF3","https://www.uniprot.org/uniprot/O75746","https://www.uniprot.org/uniprot/B9UPF3","Human papillomavirus type 11","10580","22810586","SLC25A12","E5B","CMC1_HUMAN","B9UPF3_HPV11","VirHostNet","0.33","tandem affinity purification","reviewed","Virus"
"O75746","P06460","https://www.uniprot.org/uniprot/O75746","https://www.uniprot.org/uniprot/P06460","Human papillomavirus type 6b","10600","22810586, 22810586","SLC25A12","E5a","CMC1_HUMAN, CMC1_HUMAN","VE5A_HPV6B, VE5A_HPV6B","MINT, VirHostNet","0.35","tandem affinity purification, tandem affinity purification","reviewed","Virus"
